Segment,Distance,OSM_Feature,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Charge_at_Begining,Charge_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Charge_Consumed,Geometry
3135,0.8147437197215837,45273616,35.03151321411133,-85.26589965820312,35.031517028808594,-85.26590728759766,1572956397000.0,1572956409000.0,2019-11-05 06:19:57:000,2019-11-05 06:20:09:000,73.69875612911524,73.68505321759261,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013702911522628371,"LINESTRING (-85.2641953 35.0317171, -85.264476 35.0317677, -85.2648903 35.0317952, -85.2650476 35.0318066, -85.2652291 35.0317833, -85.2654477 35.0317474, -85.26586090000001 35.0316151, -85.2664055 35.0313551, -85.266817 35.0310401, -85.26700099999999 35.0308808, -85.26716740000001 35.0307718, -85.2673145 35.0306953, -85.2675606 35.0306263, -85.2677544 35.0305879, -85.2679377 35.0305714, -85.26814039999999 35.0305688, -85.26833980000001 35.0305919, -85.2685022 35.0306223)"
3137,0.0,19508274,35.031517028808594,-85.26590728759766,35.031517028808594,-85.26590728759766,1572956410000.0,1572956415000.0,2019-11-05 06:20:10:000,2019-11-05 06:20:15:000,73.68380523405352,73.67707324845681,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006731985596715617,"LINESTRING (-85.26586090000001 35.0316151, -85.2654156 35.0314642)"
3139,1.5074745936167502,45273616,35.031517028808594,-85.26590728759766,35.03152618408203,-85.26589508056641,1572956416000.0,1572956420000.0,2019-11-05 06:20:16:000,2019-11-05 06:20:20:000,73.67578296039099,73.67045305298356,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005329907407428891,"LINESTRING (-85.2641953 35.0317171, -85.264476 35.0317677, -85.2648903 35.0317952, -85.2650476 35.0318066, -85.2652291 35.0317833, -85.2654477 35.0317474, -85.26586090000001 35.0316151, -85.2664055 35.0313551, -85.266817 35.0310401, -85.26700099999999 35.0308808, -85.26716740000001 35.0307718, -85.2673145 35.0306953, -85.2675606 35.0306263, -85.2677544 35.0305879, -85.2679377 35.0305714, -85.26814039999999 35.0305688, -85.26833980000001 35.0305919, -85.2685022 35.0306223)"
3141,21.242635037284934,19508274,35.03153076171876,-85.26588897705078,35.031612396240234,-85.26567840576172,1572956421000.0,1572956427000.0,2019-11-05 06:20:21:000,2019-11-05 06:20:27:000,73.66699994598767,73.59903780606999,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06796213991768241,"LINESTRING (-85.26586090000001 35.0316151, -85.2654156 35.0314642)"
3143,0.0,45273616,35.03163528442383,-85.2656021118164,35.03163528442383,-85.2656021118164,1572956428000.0,1572956428000.0,2019-11-05 06:20:28:000,2019-11-05 06:20:28:000,73.59486884516463,73.59486884516463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2641953 35.0317171, -85.264476 35.0317677, -85.2648903 35.0317952, -85.2650476 35.0318066, -85.2652291 35.0317833, -85.2654477 35.0317474, -85.26586090000001 35.0316151, -85.2664055 35.0313551, -85.266817 35.0310401, -85.26700099999999 35.0308808, -85.26716740000001 35.0307718, -85.2673145 35.0306953, -85.2675606 35.0306263, -85.2677544 35.0305879, -85.2679377 35.0305714, -85.26814039999999 35.0305688, -85.26833980000001 35.0305919, -85.2685022 35.0306223)"
3145,6.490492380378892,19508274,35.03165054321289,-85.2655258178711,35.031665802001946,-85.26545715332031,1572956429000.0,1572956430000.0,2019-11-05 06:20:29:000,2019-11-05 06:20:30:000,73.59113097479427,73.58753504886833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035959259259357172,"LINESTRING (-85.26586090000001 35.0316151, -85.2654156 35.0314642)"
3147,113.57688568068592,45273616,35.031673431396484,-85.26538848876953,35.031631469726555,-85.26414489746094,1572956431000.0,1572956456000.0,2019-11-05 06:20:31:000,2019-11-05 06:20:56:000,73.58439124228398,73.30859236368316,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2757988786008241,"LINESTRING (-85.2641953 35.0317171, -85.264476 35.0317677, -85.2648903 35.0317952, -85.2650476 35.0318066, -85.2652291 35.0317833, -85.2654477 35.0317474, -85.26586090000001 35.0316151, -85.2664055 35.0313551, -85.266817 35.0310401, -85.26700099999999 35.0308808, -85.26716740000001 35.0307718, -85.2673145 35.0306953, -85.2675606 35.0306263, -85.2677544 35.0305879, -85.2679377 35.0305714, -85.26814039999999 35.0305688, -85.26833980000001 35.0305919, -85.2685022 35.0306223)"
3149,23.835676340122752,45274030,35.031604766845696,-85.26403045654297,35.03154754638672,-85.26377868652344,1572956457000.0,1572956459000.0,2019-11-05 06:20:57:000,2019-11-05 06:20:59:000,73.28770130401236,73.25483889660495,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03286240740740709,"LINESTRING (-85.2640493 35.031481, -85.2638042 35.0314727, -85.26319909999999 35.0313468, -85.2628625 35.0312708, -85.2624131 35.0311694, -85.2614928 35.0310133)"
3151,68.37783892118165,45273929,35.031517028808594,-85.2636489868164,35.031360626220696,-85.26292419433594,1572956460000.0,1572956465000.0,2019-11-05 06:21:00:000,2019-11-05 06:21:05:000,73.24138509002059,73.18177331018522,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05961177983536459,"LINESTRING (-85.2641953 35.0317171, -85.262877 35.0314055)"
3153,118.12919282354744,45274030,35.03133010864258,-85.26276397705078,35.03101348876953,-85.26152801513672,1572956466000.0,1572956474000.0,2019-11-05 06:21:06:000,2019-11-05 06:21:14:000,73.17089997685187,73.06346170524692,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10743827160494844,"LINESTRING (-85.2640493 35.031481, -85.2638042 35.0314727, -85.26319909999999 35.0313468, -85.2628625 35.0312708, -85.2624131 35.0311694, -85.2614928 35.0310133)"
3155,251.10304258684812,51067021,35.03096389770508,-85.26138305664062,35.029956817626946,-85.25891876220703,1572956475000.0,1572956493000.0,2019-11-05 06:21:15:000,2019-11-05 06:21:33:000,73.0496721990741,72.72794172582306,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3217304732510371,"LINESTRING (-85.2614928 35.0310133, -85.2612488 35.0309127, -85.26074610000001 35.0307261, -85.26003009999999 35.0304638, -85.25966990000001 35.0303385, -85.25925599999999 35.030174, -85.2586989 35.0298886)"
3157,318.3556639852744,45274425,35.02988815307617,-85.2587890625,35.02820205688477,-85.25596618652344,1572956494000.0,1572956516000.0,2019-11-05 06:21:34:000,2019-11-05 06:21:56:000,72.70784311471195,72.39957850565845,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30826460905349506,"LINESTRING (-85.2586989 35.0298886, -85.2576289 35.0292753, -85.2561255 35.0283098)"
3159,78.06149962417237,19506831,35.028121948242195,-85.25584411621094,35.02770233154297,-85.25515747070312,1572956517000.0,1572956523000.0,2019-11-05 06:21:57:000,2019-11-05 06:22:03:000,72.39336991512347,72.42350660236626,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013668724278773,"LINESTRING (-85.2561255 35.0283098, -85.25488009999999 35.027657)"
3161,2927.9952006802077,51067015,35.027645111083984,-85.25505828857422,35.01293182373047,-85.22842407226562,1572956524000.0,1572956854000.0,2019-11-05 06:22:04:000,2019-11-05 06:27:34:000,72.43317021347737,72.21901225051444,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2141579629629291,"LINESTRING (-85.25488009999999 35.027657, -85.25399590000001 35.0272033, -85.25354799999999 35.027015, -85.252747 35.0266008, -85.2523369 35.0264054, -85.25192250000001 35.0262684, -85.2517501 35.0261984, -85.2512727 35.0261002, -85.2494884 35.0258087, -85.2487804 35.0257109, -85.24858620000001 35.0256649, -85.2484723 35.0256144, -85.24829510000001 35.0255005, -85.24804589999999 35.0252748, -85.24770239999999 35.0248818, -85.247477 35.0246722, -85.24706550000001 35.0243982, -85.2467127 35.024237, -85.24645270000001 35.0241534, -85.2461242 35.0240187, -85.2458745 35.0239163, -85.2454702 35.0237401, -85.2449618 35.0235185, -85.24400129999999 35.0230999, -85.24288060000001 35.0227226, -85.2425473 35.0225577, -85.2420049 35.0222526, -85.2415884 35.0218803, -85.2410332 35.0211345, -85.2405589 35.0205226, -85.240424 35.0202983, -85.2399372 35.0190524, -85.23983629999999 35.0188514, -85.23971109999999 35.0186961, -85.23956630000001 35.01855, -85.23935520000001 35.0183622, -85.23899849999999 35.0181046, -85.237899 35.0173961, -85.2370892 35.0169074, -85.23691340000001 35.0167931, -85.2363809 35.0164583, -85.235995 35.0162169, -85.2355807 35.0160333, -85.2345175 35.0155854, -85.23392200000001 35.0153406, -85.2322898 35.0146605, -85.2309941 35.0141197, -85.2301322 35.0137538, -85.22965240000001 35.0135568, -85.2288775 35.0132261, -85.2283049 35.0129568)"
3163,1243.441270232471,120254789,35.012901306152344,-85.22835540771484,35.011287689208984,-85.21487426757812,1572956855000.0,1572956957000.0,2019-11-05 06:27:35:000,2019-11-05 06:29:17:000,72.20693188014407,71.95053878343623,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2563930967078392,"LINESTRING (-85.2283049 35.0129568, -85.2271178 35.012451, -85.2260563 35.0120592, -85.2259868 35.0120379, -85.2248621 35.0115839, -85.2243285 35.0113758, -85.2232123 35.0109778, -85.2227393 35.0108102, -85.2220269 35.0105299, -85.2218203 35.0104466, -85.22117009999999 35.0102125, -85.22093 35.0101131, -85.2209046 35.0101029, -85.2206286 35.010006, -85.2203603 35.0099425, -85.22015279999999 35.0099165, -85.21981529999999 35.0099425, -85.2193781 35.010055, -85.21874990000001 35.0102584, -85.2174971 35.0106242, -85.2174018 35.010652, -85.2157897 35.0111207, -85.2157009 35.0111461, -85.2153675 35.0112412, -85.21513880000001 35.0113183, -85.2147251 35.0114485, -85.2146305 35.0114806, -85.2142326 35.0116154, -85.2139495 35.011713, -85.21361469999999 35.0118557, -85.21327359999999 35.0120386, -85.21286619999999 35.0122998, -85.2126159 35.0124802, -85.21111000000001 35.0138455, -85.21101350000001 35.0139464, -85.2107456 35.0142265)"
3165,17.711480849261772,624642585,35.011287689208984,-85.21479797363281,35.01120758056641,-85.21463012695312,1572956958000.0,1572956961000.0,2019-11-05 06:29:18:000,2019-11-05 06:29:21:000,71.95695153034983,71.95621060442393,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000740925925896363,"LINESTRING (-85.21513880000001 35.0113183, -85.21499609999999 35.0113194, -85.2148821 35.0113084, -85.21476749999999 35.0112804, -85.2146789 35.0112375, -85.21461530000001 35.0111818)"
3167,0.0,624642584,35.01116943359375,-85.21459197998047,35.01116943359375,-85.21459197998047,1572956962000.0,1572956962000.0,2019-11-05 06:29:22:000,2019-11-05 06:29:22:000,71.958547178498,71.958547178498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2147251 35.0114485, -85.21461530000001 35.0111818, -85.2145596 35.0110371, -85.2144704 35.0109465)"
3169,8.509714991863504,624642585,35.01112747192383,-85.2145767211914,35.01105499267578,-85.21454620361328,1572956963000.0,1572956965000.0,2019-11-05 06:29:23:000,2019-11-05 06:29:25:000,71.96223137602884,71.96878224022637,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065508641975355894,"LINESTRING (-85.21513880000001 35.0113183, -85.21499609999999 35.0113194, -85.2148821 35.0113084, -85.21476749999999 35.0112804, -85.2146789 35.0112375, -85.21461530000001 35.0111818)"
3171,0.0,624642583,35.011035919189446,-85.21453857421875,35.011035919189446,-85.21453857421875,1572956966000.0,1572956966000.0,2019-11-05 06:29:26:000,2019-11-05 06:29:26:000,71.96871853652269,71.96871853652269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2144704 35.0109465, -85.2144516 35.0110629, -85.2146305 35.0114806)"
3173,0.0,624642585,35.01102066040039,-85.21453094482422,35.01102066040039,-85.21453094482422,1572956967000.0,1572956967000.0,2019-11-05 06:29:27:000,2019-11-05 06:29:27:000,71.96796234310703,71.96796234310703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.21513880000001 35.0113183, -85.21499609999999 35.0113194, -85.2148821 35.0113084, -85.21476749999999 35.0112804, -85.2146789 35.0112375, -85.21461530000001 35.0111818)"
3175,1.0960642260268758,624642584,35.011016845703125,-85.21453094482422,35.011009216308594,-85.21453857421875,1572956968000.0,1572956973000.0,2019-11-05 06:29:28:000,2019-11-05 06:29:33:000,71.9671955735597,71.96316606738688,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0040295061728272685,"LINESTRING (-85.2147251 35.0114485, -85.21461530000001 35.0111818, -85.2145596 35.0110371, -85.2144704 35.0109465)"
3177,598.2227361006935,19507276,35.011009216308594,-85.21453857421875,35.006370544433594,-85.21119689941406,1572956974000.0,1572957045000.0,2019-11-05 06:29:34:000,2019-11-05 06:30:45:000,71.96214547067905,71.73288107767495,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2292643930041009,"LINESTRING (-85.2144704 35.0109465, -85.21435510000001 35.0105531, -85.2142968 35.0104199, -85.21423729999999 35.0102838, -85.21422 35.0102723, -85.2140886 35.0101845, -85.2139231 35.010074, -85.21376050000001 35.0099654, -85.2136357 35.009882, -85.21343589999999 35.0097486, -85.2132751 35.0096412, -85.2130829 35.0095128, -85.2130604 35.0094978, -85.212929 35.0093925, -85.2127953 35.0092391, -85.2126805 35.009105, -85.2125824 35.0089847, -85.2124767 35.0088429, -85.21210429999999 35.0084066, -85.2120178 35.0082954, -85.2119701 35.0082394, -85.2117913 35.0079835, -85.2116441 35.0077589, -85.2115737 35.0076182, -85.2114246 35.0070176, -85.2113196 35.0067656, -85.2112669 35.0066006, -85.2112489 35.0065046, -85.2112578 35.0064295, -85.21127319999999 35.0063524, -85.2113694 35.0062214, -85.21145 35.0061651, -85.2115367 35.0061278, -85.2116583 35.0060976, -85.2127503 35.0059503, -85.2134914 35.0058549, -85.2146892 35.005703, -85.215386 35.0056037, -85.2155953 35.005624, -85.2157182 35.0056713, -85.2158542 35.0057432, -85.2159219 35.0058096, -85.2159628 35.0058666, -85.21601099999999 35.0059487, -85.2160368 35.0060696, -85.2160459 35.0060938, -85.2161369 35.0064999, -85.21616109999999 35.0066266, -85.2161751 35.0067144, -85.2161799 35.0067448, -85.2162549 35.0069844, -85.21633 35.0071108, -85.21641820000001 35.007229, -85.2165682 35.0074592, -85.21684620000001 35.0079648, -85.2168892 35.0081671, -85.216927 35.008345, -85.2169536 35.0084701, -85.21696350000001 35.0085095, -85.21700420000001 35.0086721, -85.21704389999999 35.0088306, -85.217089 35.0090108, -85.2171182 35.0091362, -85.21726959999999 35.0098037, -85.2173437 35.0101995)"
3179,148.33805942162843,19487428,35.006309509277344,-85.2111587524414,35.00631332397461,-85.20953369140625,1572957046000.0,1572957062000.0,2019-11-05 06:30:46:000,2019-11-05 06:31:02:000,71.732010460391,71.59818805298359,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1338224074074077,"LINESTRING (-85.20669839999999 35.0069124, -85.2067164 35.0069086, -85.2072218 35.0068039, -85.2082482 35.0066167, -85.20833930000001 35.0066017, -85.2092931 35.0064396, -85.2104564 35.0062392, -85.210641 35.0062256, -85.2108021 35.0062347, -85.2109868 35.0062786, -85.2111362 35.0063204, -85.21127319999999 35.0063524)"
3181,25.49964187991975,51792643,35.006336212158196,-85.20941162109375,35.006378173828125,-85.20913696289062,1572957063000.0,1572957065000.0,2019-11-05 06:31:03:000,2019-11-05 06:31:05:000,71.59065011059675,71.5787288348766,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.011921275720155222,"LINESTRING (-85.2092931 35.0064396, -85.2093869 35.0068525, -85.2095532 35.0073578, -85.2098697 35.0077884, -85.20996220000001 35.007891, -85.2104598 35.0084431, -85.2114219 35.0094667, -85.2115488 35.0096031, -85.2121282 35.0101479, -85.2127505 35.0105873, -85.2135605 35.0112727, -85.213881 35.0116019, -85.2139495 35.011713)"
3183,49.884216425295804,19487428,35.00640106201172,-85.2090072631836,35.00649642944336,-85.2084732055664,1572957066000.0,1572957070000.0,2019-11-05 06:31:06:000,2019-11-05 06:31:10:000,71.57333525462968,71.54035923611116,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03297601851852505,"LINESTRING (-85.20669839999999 35.0069124, -85.2067164 35.0069086, -85.2072218 35.0068039, -85.2082482 35.0066167, -85.20833930000001 35.0066017, -85.2092931 35.0064396, -85.2104564 35.0062392, -85.210641 35.0062256, -85.2108021 35.0062347, -85.2109868 35.0062786, -85.2111362 35.0063204, -85.21127319999999 35.0063524)"
3185,25.667601075196046,81459169,35.00652313232422,-85.20834350585938,35.00657272338867,-85.20806884765625,1572957071000.0,1572957073000.0,2019-11-05 06:31:11:000,2019-11-05 06:31:13:000,71.53373746656385,71.52263149948564,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.011105967078208323,"LINESTRING (-85.2082482 35.0066167, -85.20827730000001 35.0067586, -85.208451 35.0074307, -85.2084018 35.0074614, -85.20754770000001 35.007638, -85.2074786 35.0076073, -85.2072761 35.0069738, -85.2072218 35.0068039)"
3187,48.523856677253725,19487428,35.006595611572266,-85.20793151855469,35.006690979003906,-85.20741271972656,1572957074000.0,1572957078000.0,2019-11-05 06:31:14:000,2019-11-05 06:31:18:000,71.51686684927986,71.49304520318934,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02382164609052495,"LINESTRING (-85.20669839999999 35.0069124, -85.2067164 35.0069086, -85.2072218 35.0068039, -85.2082482 35.0066167, -85.20833930000001 35.0066017, -85.2092931 35.0064396, -85.2104564 35.0062392, -85.210641 35.0062256, -85.2108021 35.0062347, -85.2109868 35.0062786, -85.2111362 35.0063204, -85.21127319999999 35.0063524)"
3189,0.0,81459169,35.00671768188477,-85.20728302001953,35.00671768188477,-85.20728302001953,1572957079000.0,1572957079000.0,2019-11-05 06:31:19:000,2019-11-05 06:31:19:000,71.48885368055561,71.48885368055561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,"LINESTRING (-85.2082482 35.0066167, -85.20827730000001 35.0067586, -85.208451 35.0074307, -85.2084018 35.0074614, -85.20754770000001 35.007638, -85.2074786 35.0076073, -85.2072761 35.0069738, -85.2072218 35.0068039)"
3191,55.41279631105445,19487428,35.00674057006836,-85.20716857910156,35.006866455078125,-85.20658111572266,1572957080000.0,1572957085000.0,2019-11-05 06:31:20:000,2019-11-05 06:31:25:000,71.4846673842593,71.52070987397123,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.03604248971193158,"LINESTRING (-85.20669839999999 35.0069124, -85.2067164 35.0069086, -85.2072218 35.0068039, -85.2082482 35.0066167, -85.20833930000001 35.0066017, -85.2092931 35.0064396, -85.2104564 35.0062392, -85.210641 35.0062256, -85.2108021 35.0062347, -85.2109868 35.0062786, -85.2111362 35.0063204, -85.21127319999999 35.0063524)"
3193,879.6816573088654,51790654,35.006893157958984,-85.20648193359375,35.013927459716804,-85.21092987060547,1572957086000.0,1572957273000.0,2019-11-05 06:31:26:000,2019-11-05 06:34:33:000,71.52947975051445,71.15842343364203,187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3710563168724264,"LINESTRING (-85.2063948 35.0070448, -85.20642580000001 35.007226, -85.2066028 35.0077269, -85.2068969 35.0086035, -85.20693 35.0087024, -85.2070963 35.0092033, -85.2072304 35.0094449, -85.2075577 35.0098272, -85.20773730000001 35.0100252, -85.2077733 35.0100649, -85.2081156 35.0104423, -85.2084053 35.010763, -85.2086082 35.0110279, -85.2086453 35.0110926, -85.20882899999999 35.0114484, -85.20885989999999 35.0115067, -85.2089055 35.0115594, -85.20896449999999 35.0116099, -85.2090329 35.0116506, -85.2093869 35.0117988, -85.2096552 35.0119373, -85.2097249 35.0119856, -85.20978390000001 35.0120405, -85.2098925 35.0121558, -85.2100361 35.0123777, -85.2101407 35.0127083, -85.21021570000001 35.012939, -85.2102828 35.0130829, -85.21047590000001 35.0133465, -85.21077099999999 35.0136145, -85.21111000000001 35.0138455)"
3195,39.58154429603563,120254789,35.01396942138672,-85.21092224121094,35.01424026489258,-85.21063995361328,1572957274000.0,1572957279000.0,2019-11-05 06:34:34:000,2019-11-05 06:34:39:000,71.14160568672844,71.0638182896091,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07778739711933724,"LINESTRING (-85.2283049 35.0129568, -85.2271178 35.012451, -85.2260563 35.0120592, -85.2259868 35.0120379, -85.2248621 35.0115839, -85.2243285 35.0113758, -85.2232123 35.0109778, -85.2227393 35.0108102, -85.2220269 35.0105299, -85.2218203 35.0104466, -85.22117009999999 35.0102125, -85.22093 35.0101131, -85.2209046 35.0101029, -85.2206286 35.010006, -85.2203603 35.0099425, -85.22015279999999 35.0099165, -85.21981529999999 35.0099425, -85.2193781 35.010055, -85.21874990000001 35.0102584, -85.2174971 35.0106242, -85.2174018 35.010652, -85.2157897 35.0111207, -85.2157009 35.0111461, -85.2153675 35.0112412, -85.21513880000001 35.0113183, -85.2147251 35.0114485, -85.2146305 35.0114806, -85.2142326 35.0116154, -85.2139495 35.011713, -85.21361469999999 35.0118557, -85.21327359999999 35.0120386, -85.21286619999999 35.0122998, -85.2126159 35.0124802, -85.21111000000001 35.0138455, -85.21101350000001 35.0139464, -85.2107456 35.0142265)"
3197,124.64059894193336,45339610,35.01430892944336,-85.21056365966797,35.015148162841804,-85.20965576171875,1572957280000.0,1572957290000.0,2019-11-05 06:34:40:000,2019-11-05 06:34:50:000,71.05192347479428,70.96938707561732,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08253639917695921,"LINESTRING (-85.2107456 35.0142265, -85.20982549999999 35.0150927)"
